genome	subtype	instances
AG-910-E20	dGTPase	1
AG-910-E20	RM_type_II	1
AG-912-B21	dGTPase	1
AG-918-G15	dGTPase	1
AG-919-K16	RM_type_II	1
AH-321-I22	RM_type_II	1
AH-321-I23	RM_type_II	1
AH-321-I23	dGTPase	1
AG-898-P11	dGTPase	1
AG-898-P11	Hma	1
AG-349-M03	dGTPase	1
AG-349-M03	RM_type_II	1
AG-426-L09	RM_type_II	1
AG-430-N21	Cas_type_other	1
AG-903-P13	Hma	1
AG-910-E23	dGTPase	1
AG-426-O18	dGTPase	1
AG-893-E02	Mza	1
AG-447-L04	RM_type_II	1
AG-903-O22	RM_type_II	1
AG-903-P01	RM_type_II	1
AG-917-D14	dGTPase	1
AG-917-D14	RM_type_II	1
AG-919-O05	RM_type_II	1
AG-904-M13	dGTPase	1
AG-903-P05	RM_type_II	1
AG-903-P05	Zorya_other	1
AG-911-J21	Mza_other	1
AG-911-J21	dGTPase	1
AG-915-P01	dGTPase	1
AG-901-L04	dGTPase	1
AG-891-O14	RM_type_II	1
AG-447-K02	dGTPase	1
AG-895-G15	RM_type_II	1
AG-895-G15	dGTPase	1
AG-901-F03	RM_type_II	1
AG-905-F03	Zorya_other	1
AG-343-M16	RM_type_II	1
AG-343-M16	dGTPase	1
AG-910-E02	dGTPase	1
AG-914-I04	RM_type_II	1
AG-901-J22	Zorya_other	1
AG-901-J22	RM_type_II	1
AG-908-E03	RM_type_II	1
AG-913-K22	dGTPase	1
AG-430-P03	RM_type_II	1
AG-430-P03	dGTPase	1
AG-891-A20	RM_type_II	1
AG-911-K05	RM_type_II	1
AG-913-M20	dGTPase	1
AH-324-O06	dGTPase	1
AG-390-K05	dGTPase	1
AG-390-K05	RM_type_II	1
AG-390-K05	Mza_other	1
AG-426-L19	RM_type_II	1
AG-426-L19	dGTPase	1
AH-324-M09	dGTPase	1
AG-319-J18	RM_type_II	1
AG-325-J17	dGTPase	1
AG-917-D09	RM_type_II	1
AH-287-E19	dGTPase	1
AG-904-B21	dGTPase	1
AH-324-L09	RM_type_II	1
AG-390-P17	dGTPase	1
AG-422-N14	RM_type_II	1
AG-430-K10	dGTPase	1
AG-447-J20	dGTPase	1
AG-457-A05	dGTPase	1
AG-901-K05	dGTPase	1
AG-901-K05	RM_type_II	1
AG-916-M11	RM_type_II	1
AG-905-K11	RM_type_II	1
AH-321-J06	dGTPase	1
AG-913-L08	RM_type_II	1
AG-915-C05	RM_type_II	1
AG-891-L21	dGTPase	1
AG-891-L21	RM_type_II	1
AG-918-G14	RM_type_II	1
AG-447-L07	dGTPase	1
AG-897-C02	RM_type_II	1
AG-892-N06	RM_type_II	1
AG-903-J17	RM_type_II	1
AG-918-G06	RM_type_II	1
AG-918-G06	dGTPase	1
AG-319-N23	RM_type_II	1
AG-319-N23	dGTPase	1
AG-908-D18	RM_type_II	1
AG-900-G11	RM_type_II	1
AG-918-G13	RM_type_II	1
AG-365-F10	dGTPase	1
AG-365-F10	RM_type_II	1
AG-333-E23	RM_type_II	1
AG-439-D12	dGTPase	1
AG-904-M14	RM_type_II	1
AG-343-B21	RM_type_II	1
AG-911-B23	RM_type_II	1
AH-324-O05	RM_type_II	1
AG-422-E09	RM_type_II	1
AG-422-E09	dGTPase	1
AG-426-P08	RM_type_II	2
AG-319-N20	Pycsar_unknown	1
AG-359-L07	RM_type_II	1
AG-909-G11	Pycsar_unknown	1
AG-909-G11	RM_type_II	1
AG-911-B18	dGTPase	1
AG-915-D08	RM_type_II	1
AG-915-D08	dGTPase	1
AG-919-K20	dGTPase	1
AG-919-O02	dGTPase	1
AG-919-O02	RM_type_II	1
AG-319-N21	dGTPase	1
AG-430-I18	RM_type_II	1
AG-430-I18	dGTPase	1
AG-900-K23	RM_type_II	1
AG-892-L05	dGTPase	1
AG-893-P07	RM_type_II	1
AG-893-P07	dGTPase	1
AG-410-I16	RM_type_II	1
AG-893-P05	Zorya_other	1
AG-910-M02	RM_type_II	1
AG-913-N07	RM_type_II	1
AG-901-J20	dGTPase	1
AG-362-O23	RM_type_II	1
AG-362-O23	dGTPase	1
AG-903-D03	dGTPase	1
AG-908-I21	RM_type_II	1
AG-910-J06	RM_type_II	1
AG-909-O21	RM_type_II	1
AG-912-B06	RM_type_II	1
AG-912-B06	dGTPase	1
AG-914-O15	Druantia_other	2
AG-914-O15	RM_type_II	1
AG-920-F20	dGTPase	1
AG-898-P13	RM_type_II	1
AG-898-P13	dGTPase	1
AG-430-A20	RM_type_II	1
AG-895-G19	RM_type_II	1
AG-911-I04	RM_type_II	1
AG-918-J09	RM_type_II	1
AG-422-N15	RM_type_II	1
AG-422-N15	dGTPase	1
AG-435-N03	RM_type_II	1
AG-359-L13	RM_type_II	1
AG-359-L13	dGTPase	1
AG-439-L18	RM_type_II	1
AG-457-K21	dGTPase	1
AG-365-G15	dGTPase	1
AG-907-L11	Wadjet_other	1
AG-920-C13	RM_type_II	1
AG-907-J15	dGTPase	1
AG-907-J15	RM_type_II	1
AG-470-G19	Pycsar_unknown	1
AG-365-G16	RM_type_II	1
AG-365-I20	RM_type_II	1
AG-422-P06	RM_type_II	1
AG-903-D04	RM_type_II	1
AG-470-I23	RM_type_II	1
AG-903-C20	RM_type_II	1
AG-907-J14	RM_type_II	1
AG-359-E10	RM_type_II	1
AG-359-E10	dGTPase	1
AG-470-P06	RM_type_II	1
AG-435-N04	RM_type_II	1
AG-461-G07	RM_type_II	1
AG-914-O14	dGTPase	1
AG-916-N07	dGTPase	1
AG-360-O20	Mza	1
AG-360-O20	dGTPase	1
AG-410-L10	RM_type_II	1
AG-891-M02	dGTPase	1
AG-905-O09	RM_type_II	1
AG-918-I15	dGTPase	1
AG-918-I15	RM_type_II	1
AG-360-A05	RM_type_II	1
AG-915-B23	dGTPase	1
AG-915-B23	RM_type_II	1
AG-918-I10	RM_type_II	1
AH-287-J02	dGTPase	1
AH-287-J02	RM_type_II	1
AG-325-K19	dGTPase	1
AG-918-I11	RM_type_II	2
AG-414-E10	DRT_other	1
AG-447-L08	RM_type_II	1
AG-319-O14	dGTPase	1
AG-917-N15	dGTPase	1
AG-917-N15	RM_type_II	1
AG-365-F17	Zorya_other	1
AG-893-J11	Zorya_other	1
AG-919-K05	RM_type_II	1
AH-326-E19	dGTPase	1
AH-326-E19	RM_type_II	1
AG-916-L09	RM_type_II	1
AG-435-K08	RM_type_II	1
AG-896-J04	Cas_type_other	1
AG-898-G02	RM_type_II	1
AG-898-G02	Pycsar_unknown	2
AG-900-B07	Pycsar_unknown	1
AG-900-B07	RM_type_II	1
AG-910-M08	RM_type_II	1
AG-447-P19	RM_type_II	1
AG-447-P19	dGTPase	1
AG-461-P14	dGTPase	1
AG-461-P14	RM_type_II	1
AG-461-O21	RM_type_II	1
AG-337-I13	RM_type_II	1
AG-337-I13	dGTPase	1
AG-896-J03	dGTPase	1
AG-414-N07	RM_type_II	1
AG-430-B08	RM_type_II	1
AG-470-C08	RM_type_IV	1
AG-896-I18	RM_type_II	1
AG-453-B02	dGTPase	1
AG-453-B02	RM_type_II	1
AG-908-I20	RM_type_II	1
AG-896-P19	RM_type_II	1
AG-896-P19	dGTPase	1
AG-900-M14	RM_type_II	1
AG-900-M14	dGTPase	1
AG-900-M23	dGTPase	1
AG-453-B10	RM_type_II	1
AG-453-B10	dGTPase	1
AG-904-L03	dGTPase	1
AG-897-C05	RM_type_II	1
AG-899-G16	RM_type_II	1
AG-910-D20	dGTPase	1
AG-909-O15	RM_type_II	1
AG-909-O15	dGTPase	1
AG-909-O17	Zorya_other	1
AH-324-I07	dGTPase	1
AG-908-O07	RM_type_II	1
AG-410-L19	dGTPase	1
AG-892-N17	RM_type_II	1
AG-898-F20	dGTPase	1
AG-390-L03	RM_type_II	1
AG-390-L03	dGTPase	1
AG-464-P20	RM_type_II	1
AG-333-F08	dGTPase	1
AG-430-F10	RM_type_II	1
AG-430-F16	RM_type_II	1
AG-430-F16	dGTPase	1
AG-422-B03	dGTPase	1
AG-908-N22	dGTPase	1
AG-908-N22	RM_type_II	1
AG-349-B18	Mza_other	1
AG-457-I20	dGTPase	1
AG-917-A22	RM_type_II	1
AG-313-N20	RM_type_II	1
AG-313-N20	dGTPase	1
AH-287-I19	dGTPase	1
AH-321-M08	RM_type_II	1
AH-321-O10	dGTPase	1
AH-321-O10	RM_type_II	1
AG-333-F23	Cas_type_other	1
AG-333-F23	RM_type_IV	1
AG-359-E20	RM_type_II	1
AG-464-C04	Pycsar_unknown	1
AG-464-K18	RM_type_II	1
AG-464-K18	dGTPase	1
AG-899-J03	dGTPase	1
AG-919-K06	RM_type_II	1
AG-908-O05	dGTPase	1
AG-908-P13	dGTPase	1
AG-457-J14	RM_type_II	1
AG-908-O13	RM_type_II	1
AH-287-O15	Pycsar_unknown	1
AG-337-A14	RM_type_II	1
AG-903-F04	dGTPase	1
AG-903-F04	RM_type_II	1
AG-319-C10	dGTPase	1
AG-414-M22	RM_type_II	1
AG-464-F06	dGTPase	1
AG-893-B07	RM_type_II	1
AG-893-B07	dGTPase	1
AG-913-O07	RM_type_II	1
AG-913-O07	dGTPase	1
AG-892-P09	RM_type_II	1
AG-470-D15	dGTPase	1
AG-912-C16	RM_type_II	1
AG-917-K10	RM_type_II	1
AG-917-K10	dGTPase	1
AH-287-K18	RM_type_II	1
AH-287-K18	dGTPase	1
AG-470-E13	RM_type_II	1
AG-349-E20	dGTPase	1
AH-326-N06	dGTPase	1
AG-904-G21	RM_type_II	1
AG-904-G21	dGTPase	1
AG-905-G23	dGTPase	1
AG-908-E09	RM_type_II	1
AG-910-M19	dGTPase	1
AG-910-M19	RM_type_II	1
AG-447-K17	dGTPase	1
AG-891-I22	dGTPase	1
AG-891-K23	dGTPase	1
AG-894-A09	RM_type_II	1
AG-894-O20	dGTPase	1
AG-895-L15	RM_type_II	1
AG-464-G04	dGTPase	1
AG-894-A11	dGTPase	1
AG-894-A11	RM_type_II	1
AG-916-J06	RM_type_II	1
AG-919-N14	RM_type_II	1
AG-414-F13	RM_type_II	1
AG-461-J22	dGTPase	1
AG-919-N08	RM_type_II	1
AG-337-O13	RM_type_II	1
AG-349-L04	dGTPase	1
AG-349-L04	RM_type_II	1
AG-904-J10	dGTPase	1
AG-404-P09	dGTPase	1
AG-337-B10	RM_type_II	1
AG-910-M21	RM_type_II	1
AG-325-O16	RM_type_II	1
AG-912-D17	RM_type_II	2
AG-912-D17	dGTPase	1
AG-914-A07	dGTPase	1
AG-470-G21	RM_type_II	1
AG-894-A10	RM_type_II	1
AG-894-A10	dGTPase	1
AG-896-K23	dGTPase	1
AG-430-O09	RM_type_II	1
AG-359-G17	RM_type_II	1
AG-359-G17	dGTPase	1
AG-917-C20	dGTPase	1
AG-892-F07	RM_type_II	1
AG-892-F07	Pycsar_unknown	1
AG-365-K08	dGTPase	1
AG-915-K07	dGTPase	1
AG-916-I16	dGTPase	1
AG-916-I16	RM_type_II	1
AG-908-D17	RM_type_II	1
AG-915-F08	RM_type_II	1
AG-337-O14	RM_type_II	1
AG-343-L13	RM_type_II	1
AG-359-P21	RM_type_II	1
AG-359-P21	dGTPase	1
AG-404-B14	RM_type_II	1
AG-404-B14	dGTPase	1
AG-404-P20	dGTPase	1
AG-430-N23	RM_type_II	1
AG-453-F05	dGTPase	1
AG-919-N16	dGTPase	1
AH-287-K21	Zorya_other	1
AH-326-B11	Zorya_other	1
AH-326-B11	dGTPase	1
AG-908-D04	RM_type_II	1
AG-912-L14	RM_type_II	1
AG-916-C14	dGTPase	1
AG-435-M21	RM_type_II	1
AG-333-A04	dGTPase	1
AG-904-C11	Pycsar_unknown	1
AG-904-C11	RM_type_II	1
AG-404-A11	RM_type_II	1
AG-343-L10	Pycsar_unknown	1
AG-426-E04	dGTPase	1
AG-439-P04	RM_type_II	1
AG-426-E19	PbeABCD	1
AG-461-J16	Mza_other	1
AG-461-J16	dGTPase	1
AG-908-I06	dGTPase	1
AG-913-M18	Zorya_other	1
AG-913-M18	Pycsar_unknown	1
AG-913-M18	dGTPase	1
AG-918-A19	RM_type_II	1
AG-894-A03	RM_type_II	1
AG-894-A03	dGTPase	1
AH-321-B23	RM_type_II	1
AG-901-B17	dGTPase	1
AG-907-B17	RM_type_II	1
AG-464-K06	RM_type_II	1
AG-892-E23	Mza_other	1
AG-426-E05	RM_type_II	1
AG-439-N06	Mza_other	1
AG-904-P13	RM_type_II	1
AG-907-B09	RM_type_II	1
AG-447-E05	RM_type_II	1
AH-321-I19	dGTPase	1
AG-410-F03	dGTPase	1
AG-447-L02	RM_type_II	1
AG-464-J21	RM_type_II	1
AG-464-J21	dGTPase	1
AG-894-N22	dGTPase	1
AG-426-F10	RM_type_II	1
AG-426-F10	dGTPase	1
AG-899-J15	dGTPase	1
AG-899-J15	Zorya_other	1
AG-912-L11	dGTPase	1
AG-914-J20	dGTPase	1
AG-914-J20	RM_type_II	1
AG-422-G10	RM_type_II	1
AG-908-D13	dGTPase	1
AG-337-C07	RM_type_II	1
AG-337-C07	dGTPase	1
AG-390-C10	dGTPase	1
AG-390-C10	RM_type_II	1
AG-464-J03	RM_type_II	1
AG-916-B15	dGTPase	1
AG-916-B15	RM_type_II	1
AG-905-G03	Zorya_other	1
AG-903-C06	dGTPase	1
AG-903-A22	Zorya_other	1
AG-903-A22	dGTPase	1
AG-903-A20	dGTPase	1
AG-903-A20	Zorya_other	1
AG-313-O17	dGTPase	1
AG-319-L20	dGTPase	1
AG-909-I23	dGTPase	1
AG-904-P08	dGTPase	1
AG-904-P08	RM_type_II	1
AG-907-B16	RM_type_II	1
AG-360-B02	RM_type_II	1
AG-360-B02	dGTPase	1
AG-915-E10	RM_type_II	1
AG-916-D16	RM_type_II	1
AG-916-D16	dGTPase	1
AG-918-A11	dGTPase	1
AG-453-A17	dGTPase	1
AG-325-D02	RM_type_II	1
AG-325-D02	dGTPase	1
AG-325-E02	RM_type_II	3
AG-325-O19	RM_type_II	1
AG-905-D04	Zorya_other	1
AG-905-D04	Pycsar_unknown	1
AG-910-B05	dGTPase	1
AG-910-B05	RM_type_II	1
AG-911-L11	dGTPase	1
AG-337-O16	RM_type_II	1
AG-404-M10	dGTPase	1
AG-914-I03	dGTPase	1
AG-914-I03	RM_type_II	1
AG-916-B11	RM_type_II	1
AG-916-B11	dGTPase	1
AG-414-I02	Dnd_ABCDE	1
AG-359-A03	Cas_type_other	1
AG-422-J09	dGTPase	1
AG-426-M19	dGTPase	1
AG-426-M19	RM_type_II	1
AG-918-B08	dGTPase	1
AG-918-B08	RM_type_II	1
AG-918-B02	PbeABCD	1
AG-919-N17	dGTPase	1
AG-919-N17	RM_type_II	2
AG-430-F02	dGTPase	1
AG-447-P22	dGTPase	1
AG-453-N09	dGTPase	1
AG-915-B20	RM_type_II	1
AG-349-P21	RM_type_II	1
AG-349-P13	RM_type_II	1
AG-898-I03	Zorya_other	1
AG-337-D05	dGTPase	1
AG-337-D05	RM_type_II	1
AG-904-B17	dGTPase	1
AG-904-B17	RM_type_II	1
AG-910-I11	Zorya_other	1
AG-439-D13	dGTPase	1
AG-439-D13	RM_type_II	1
AG-337-G05	RM_type_II	1
AG-337-G05	dGTPase	1
AG-390-M17	RM_type_II	1
AG-453-A22	dGTPase	1
AG-453-A22	RM_type_II	1
AG-464-J02	dGTPase	1
AG-464-J02	RM_type_II	1
AG-893-G06	RM_type_II	1
AG-893-G06	dGTPase	1
AG-325-O18	Zorya_other	1
AG-349-L06	dGTPase	1
AG-898-I20	dGTPase	1
AG-390-M23	RM_type_II	1
AH-321-B21	Druantia_type_IV	1
AH-321-B21	Druantia_other	1
AG-390-A23	dGTPase	1
AG-390-O13	dGTPase	1
AG-908-I10	dGTPase	1
AG-908-I10	RM_type_II	1
AG-910-G21	dGTPase	1
AG-913-K08	RM_type_II	1
AG-891-G23	RM_type_II	1
AG-894-K13	dGTPase	1
AG-894-K13	RM_type_II	1
AG-896-L05	RM_type_II	1
AG-404-N21	RM_type_II	1
AG-426-F11	RM_type_II	1
AG-911-G04	dGTPase	1
AG-426-F22	Zorya_other	1
AG-426-F22	dGTPase	1
AG-447-E02	dGTPase	1
AG-447-E02	RM_type_II	1
AG-461-D09	dGTPase	1
AG-914-G20	dGTPase	1
AG-470-I02	dGTPase	1
AG-359-A11	Wadjet_other	1
AG-359-A11	Cas_Class2_TypeII_subtypeC	1
AG-359-A11	Mza_other	1
AH-326-K23	RM_type_II	1
AG-914-J07	Zorya_other	1
AG-349-D06	RM_type_II	1
AG-894-D03	Zorya_other	1
AG-325-E03	RM_type_II	1
AG-439-D21	RM_type_II	1
AG-439-D21	dGTPase	1
AG-898-G03	Mza_other	1
AG-917-C11	RM_type_II	1
AG-360-M06	dGTPase	1
AG-360-M06	RM_type_II	1
AG-337-G11	dGTPase	1
AG-337-G11	RM_type_II	1
AG-914-I06	RM_type_II	1
AG-897-P21	Zorya_other	1
AG-909-L11	RM_type_II	1
AG-911-G02	Cas_type_other	1
AG-912-J07	RM_type_II	1
AG-915-F20	dGTPase	1
AG-426-M05	dGTPase	1
AG-426-M05	RM_type_II	1
AG-435-K09	dGTPase	1
AG-898-A23	Zorya_other	1
AG-899-O08	RM_type_II	1
AG-447-B21	RM_type_II	1
AG-447-B21	dGTPase	1
AG-912-J04	RM_type_II	1
AG-918-D18	dGTPase	1
AG-918-D14	dGTPase	1
AH-321-O07	RM_type_II	1
AG-447-M08	RM_type_II	1
AG-414-J16	dGTPase	1
AG-414-J16	RM_type_II	1
AG-422-K15	dGTPase	1
AG-917-A21	Mza_other	1
AG-900-F09	dGTPase	1
AG-893-J04	RM_type_II	1
AG-895-K18	RM_type_II	1
AG-907-F14	RM_type_II	1
AG-918-D20	RM_type_II	1
AG-325-E08	dGTPase	1
AG-325-E08	RM_type_II	1
AG-360-B07	RM_type_II	1
AG-365-D02	dGTPase	1
AG-404-P10	Cas_adaptation	1
AG-333-K22	Zorya_other	1
AG-333-K22	dGTPase	1
AG-349-D03	dGTPase	1
AG-349-D03	RM_type_II	1
AG-390-M18	RM_type_II	1
AG-447-L14	RM_type_II	1
AG-337-G06	dGTPase	1
AG-337-G06	RM_type_II	1
AG-365-N15	dGTPase	1
AG-390-M19	dGTPase	1
AG-892-M07	RM_type_II	1
AG-898-B05	RM_type_II	1
AG-898-O02	Zorya_other	1
AG-900-B23	dGTPase	1
AG-900-N13	RM_type_II	1
AG-422-F15	RM_type_II	1
AG-915-G02	RM_type_II	1
AG-915-G02	Mza_other	1
AG-916-I17	dGTPase	1
AG-916-I17	RM_type_II	1
AG-919-O06	dGTPase	1
AG-904-A08	dGTPase	1
AG-905-G04	RM_type_II	1
AG-908-I16	dGTPase	1
AG-464-I22	RM_type_II	1
AG-912-N22	RM_type_II	1
AG-426-M04	RM_type_II	1
AG-918-C19	Pycsar_unknown	1
AG-343-D16	RM_type_II	1
AG-426-M15	dGTPase	1
AG-426-M15	RM_type_II	1
AG-333-N14	dGTPase	1
AG-333-N14	RM_type_II	1
AG-917-A23	dGTPase	1
AG-464-I13	dGTPase	1
AG-470-I07	RM_type_II	1
AG-914-A08	RM_type_II	2
AG-439-D04	dGTPase	1
AG-905-E10	dGTPase	1
AG-907-I19	Zorya_other	1
AG-907-I19	dGTPase	1
AG-447-P18	RM_type_II	2
AG-447-P18	dGTPase	1
AG-914-E03	RM_type_II	1
AG-461-M18	RM_type_II	1
AG-461-M18	dGTPase	1
AG-896-O13	RM_type_II	1
AG-894-K20	RM_type_II	1
AG-313-D11	RM_type_II	1
AG-319-G13	RM_type_II	1
AG-891-C11	Zorya_other	1
AG-891-C11	dGTPase	1
AG-894-I19	dGTPase	1
AG-894-I19	RM_type_II	1
AG-895-J06	RM_type_II	1
AG-901-E02	dGTPase	1
AG-901-E02	RM_type_II	1
AH-324-G13	RM_type_II	1
AH-324-G13	dGTPase	1
AG-905-G05	Mza_other	1
AG-422-F10	RM_type_II	1
AG-457-L18	dGTPase	1
AG-911-K11	dGTPase	1
AG-914-A09	RM_type_II	1
AG-914-A09	dGTPase	1
AG-916-B03	RM_type_II	1
AG-461-J11	RM_type_II	1
AG-916-A10	RM_type_II	1
AG-430-N06	RM_type_II	1
AG-910-J04	Mza	1
AG-912-O07	dGTPase	1
AG-914-D08	RM_type_II	1
AH-324-D20	RM_type_II	1
AH-287-O09	RM_type_II	1
AH-287-O09	dGTPase	1
AG-325-C17	dGTPase	1
AG-325-C17	Cas_adaptation	1
AG-333-C10	dGTPase	1
AG-414-F04	RM_type_II	1
AG-430-K05	RM_type_II	1
AG-919-D18	RM_type_II	1
AH-321-G15	dGTPase	1
AG-414-D10	dGTPase	1
AG-414-D10	RM_type_II	1
AH-326-A06	dGTPase	1
AH-326-N23	RM_type_II	1
AG-447-P15	dGTPase	1
AG-470-C13	RM_type_II	1
AG-895-J04	RM_type_II	1
AG-325-M17	dGTPase	1
AG-325-M17	RM_type_II	1
AG-333-I10	dGTPase	1
AG-343-D13	dGTPase	1
AG-390-F11	dGTPase	1
AG-447-B20	RM_type_II	1
AG-447-B20	dGTPase	1
AG-447-C03	dGTPase	1
AG-457-L17	RM_type_II	1
AG-365-A08	dGTPase	1
AG-422-I11	dGTPase	1
AG-917-G09	RM_type_II	1
AG-917-G09	dGTPase	1
AG-892-D19	RM_type_II	1
AG-905-P16	RM_type_II	1
AG-905-P16	dGTPase	1
AG-910-J08	dGTPase	1
AG-910-J08	RM_type_II	1
AG-319-F15	Cas_type_other	1
AG-365-C20	dGTPase	1
AG-365-C20	RM_type_II	1
AG-390-G11	RM_type_II	1
AG-414-E08	RM_type_II	1
AG-414-E08	dGTPase	1
AG-909-D23	dGTPase	1
AG-894-I22	RM_type_II	1
AG-410-P11	dGTPase	1
AG-439-D03	dGTPase	1
AG-904-E10	dGTPase	1
AG-904-E10	RM_type_II	1
AG-915-D19	dGTPase	1
AG-917-F17	dGTPase	1
AG-891-C06	Wadjet_other	1
AG-892-B21	RM_type_II	1
AG-917-F11	dGTPase	1
AG-453-G19	dGTPase	1
AG-917-F16	dGTPase	1
AG-919-L06	RM_type_II	1
AG-319-G14	Zorya_other	1
AG-333-C16	dGTPase	1
AG-908-B17	dGTPase	1
AG-914-E21	dGTPase	1
AG-920-K17	RM_type_II	1
AH-287-M23	RM_type_II	1
AH-287-M23	Pycsar_unknown	1
AH-321-M13	dGTPase	1
AH-321-M13	RM_type_II	1
AG-343-I03	Mza	1
AG-905-P17	dGTPase	1
AG-905-P17	RM_type_II	1
AG-912-P01	RM_type_II	1
AG-333-I11	dGTPase	1
AG-337-J06	RM_type_II	1
AG-430-O13	RM_type_II	1
AG-909-F14	dGTPase	1
AG-913-B14	dGTPase	1
AG-913-B14	RM_type_II	1
AG-915-N05	RM_type_II	1
AG-915-N07	Zorya_other	1
AG-892-B23	RM_type_II	1
AG-447-I04	dGTPase	1
AG-457-G04	RM_type_II	1
AG-359-N17	RM_type_II	1
AG-359-P04	RM_type_II	1
AG-359-P04	dGTPase	1
AG-911-M22	RM_type_II	1
AG-911-M22	dGTPase	1
AG-915-N02	RM_type_II	1
AG-896-B09	dGTPase	1
AG-898-M21	dGTPase	1
AG-325-C04	RM_type_II	1
AG-325-C04	dGTPase	1
AG-337-L17	RM_type_II	1
AG-919-F06	RM_type_II	1
AG-365-N07	RM_type_II	1
AG-404-A22	RM_type_II	1
AG-894-N17	Mza	1
AG-900-P23	Wadjet_other	1
AG-900-P23	Dpd	1
AG-916-E11	RM_type_II	1
AG-333-C14	RM_type_II	1
AG-333-C14	dGTPase	1
AG-333-N15	dGTPase	1
AG-333-N15	RM_type_II	1
AG-390-C14	RM_type_II	1
AG-390-C14	dGTPase	1
AG-457-P06	RM_type_II	1
AG-900-P02	dGTPase	1
AG-422-K17	dGTPase	1
AG-426-O05	RM_type_II	1
AG-914-K13	RM_type_II	1
AH-287-M09	dGTPase	1
AG-899-M09	RM_type_II	1
AG-899-M09	Pycsar_unknown	1
AG-904-F15	RM_type_II	1
AG-325-I05	dGTPase	1
AG-337-E16	dGTPase	1
AG-910-E04	RM_type_II	1
AG-910-E04	dGTPase	1
AG-453-I07	dGTPase	1
AG-453-I07	RM_type_II	2
AG-892-I07	RM_type_II	1
AH-321-I20	RM_type_II	1
AG-903-D02	RM_type_II	1
AG-914-G14	RM_type_II	1
AG-447-L03	dGTPase	1
AG-464-M18	RM_type_II	1
AG-901-L13	dGTPase	1
AG-914-G18	RM_type_II	1
AG-919-F03	dGTPase	1
AG-919-F03	RM_type_II	1
AH-321-M18	RM_type_II	1
AG-893-I20	RM_type_II	1
AG-891-A21	RM_type_II	1
AG-892-I02	Zorya_other	1
AG-898-N11	dGTPase	1
AH-326-O04	RM_type_II	1
AH-326-O04	dGTPase	1
AG-891-P07	RM_type_II	1
AG-896-G05	RM_type_II	1
AG-896-G05	dGTPase	1
AG-897-L10	dGTPase	1
AG-898-P07	dGTPase	1
AG-898-P07	RM_type_II	2
AG-907-P23	RM_type_II	1
AG-343-G21	RM_type_II	1
AG-343-G21	dGTPase	1
AG-360-J22	RM_type_II	1
AG-897-G20	RM_type_II	1
AG-897-G20	dGTPase	1
AG-916-M06	dGTPase	1
AG-916-M06	RM_type_II	1
AG-917-O22	RM_type_II	1
AG-917-O22	dGTPase	1
AG-919-F04	RM_type_II	1
AG-912-M05	dGTPase	1
AG-912-M05	RM_type_II	1
AG-918-L15	dGTPase	1
AG-919-O04	SspE	1
AG-897-D05	Pycsar_unknown	1
AG-897-D05	RM_type_II	1
AG-457-A07	dGTPase	1
AG-914-N15	Pycsar_unknown	1
AG-447-E07	dGTPase	1
AG-447-E07	RM_type_II	1
AG-447-O06	dGTPase	1
AG-453-F21	Mza_other	1
AG-360-A21	RM_type_II	1
AG-360-P21	RM_type_II	1
AG-896-P22	RM_type_II	1
AG-896-P20	RM_type_II	1
AG-899-G15	AbiE	1
AG-447-O15	Mza	1
AG-457-L11	dGTPase	1
AG-901-G03	dGTPase	1
AG-901-G03	RM_type_II	1
AG-453-B19	RM_type_II	1
AG-325-C21	dGTPase	1
AG-343-N05	RM_type_II	1
AG-918-L07	RM_type_II	1
AG-918-L07	dGTPase	1
AG-919-F21	RM_type_II	1
AG-337-G18	dGTPase	1
AG-909-O18	RM_type_II	1
AG-905-E11	RM_type_II	1
AG-905-E11	dGTPase	1
AG-907-B07	dGTPase	1
AG-907-B07	RM_type_II	1
AG-898-B15	dGTPase	1
AG-911-L03	Pycsar_unknown	1
AG-917-N05	RM_type_II	1
AG-916-I08	dGTPase	1
AG-916-I08	Zorya_other	1
AG-919-I03	RM_type_II	1
AG-920-G14	dGTPase	1
AG-920-G14	RM_type_II	1
AG-896-E11	RM_type_II	1
AG-898-M13	Cas_type_other	1
AG-899-I11	Druantia_type_IV	1
AG-899-I11	RM_type_II	1
AG-899-I11	Druantia_other	1
AG-901-G05	dGTPase	1
AG-901-G05	RM_type_II	1
AG-903-F06	Zorya_other	1
AG-343-K04	RM_type_II	1
AG-390-C17	RM_type_II	1
AG-414-O08	Mza	1
AG-919-F22	RM_type_II	1
AG-919-F22	dGTPase	1
AH-321-G11	dGTPase	1
AH-321-G14	RM_type_II	1
AH-321-G14	dGTPase	1
AG-453-E16	dGTPase	1
AG-917-C06	RM_type_II	1
AG-917-C06	Pycsar_unknown	1
AG-915-K13	RM_type_II	1
AG-915-K13	dGTPase	1
AG-343-J09	RM_type_II	1
AH-287-G14	RM_type_II	1
AG-909-I06	RM_type_II	1
AG-909-I06	dGTPase	1
AG-910-E09	dGTPase	1
AG-912-J17	RM_type_II	1
AG-414-N23	dGTPase	1
AG-414-N23	Zorya_other	1
AG-430-E17	RM_type_II	1
AG-439-O05	dGTPase	1
AG-439-O05	RM_type_II	1
AG-453-C22	RM_type_II	1
AG-453-E06	RM_type_II	1
AG-461-E13	dGTPase	1
