genome	dataset	cell_diameter_micron	sag_length	completeness	ssu_classification	estimated_length	plate	Domain	Phylum	Class	Order	Family	Genus	Species	Latitude	Longitude	Ocean	Depth	niche_latest	doubling_hours	nonviral_length	viral_length	total_length	prop_viral_length	nonviral_contigs	viral_contigs	total_contigs	prop_viral_contigs	virpres	num_prots	cds_length	defense_genes	defense_gene_sumlen	prop_def_prot	prop_def_lens	pa_fl	AbiU	RM	PsyrTA	dXTPase	Cas	PfiAT	BREX	Lamassu	Retron	Tiamat	SoFic	Eleos	AVAST	ShosTA	AbiE	PD-T4-3	Zorya	Uzume	DarTG	Dpd	DISARM	Azaca	AbiZ	PD-T7-3	PrrC	Mokosh	Viperin	Druantia	AbiD	AbiP2	Dsr	RosmerTA	Shango	CBASS	Pycsar	pAgo	Hhe	PD-Lambda-1	Septu	RL	RloC	Dnd	PD-T7-1	DRT	ApeA	Gabija	Hachiman	SanaTA	Borvo	Kiwa	Wadjet	PARIS	AbiL	TerY	Sefir	PD-T4-4	PD-T7-2	NLR	Qat	PD-T7-4	CapRel	Shedu	Tmn	Ppl	PD-T4-8	PD-T7-5	SspBCDE	Menshen	Thoeris	AbiV	RnlAB	AbiJ	MqsRAC	Mza	PbeABCD	Hma	Her	GAO_29	Pif	Iet	Hydrolase_TM	totaldefenses	defpres	sys_types	sub_types
AG-453-A13	Tropics	<0.5	950959	55	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	1729016.3636363635	AG-453	Bacteria	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp003278845	-30	156	Southern_Pacific	50	EPI	9.84231106572436	950959	0	950959	0	55	0	55	0	no	1114	859194	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-A18	Tropics	<0.5	1058872	56	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1890842.857142857	AG-453	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	AG-339-G14	MEDG-81	MEDG-81 sp902561325	-30	156	Southern_Pacific	50	EPI	14.1560309442137	1058872	0	1058872	0	31	0	31	0	no	1103	1022214	2	4902	0.0018132366273798	0.0047954733548943	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-A22	Tropics	<0.5	1012257	78	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1297765.3846153845	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902596915	-30	156	Southern_Pacific	50	EPI	8.46591133727219	1012257	0	1012257	0	45	0	45	0	no	1065	979110	3	3180	0.0028169014084507	0.0032478475350062	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-B10	Tropics	<0.5	768464	55	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1397207.2727272727	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902589765	-30	156	Southern_Pacific	50	EPI	4.58109924967197	768464	0	768464	0	53	0	53	0	no	847	740535	3	3174	0.0035419126328217	0.0042860904616257	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-B11	Tropics	<0.5	1279093	83	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1541075.903614458	AG-453	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	AG-339-G14	CACNYO01	CACNYO01 sp902596665	-30	156	Southern_Pacific	50	EPI	12.1410473720926	1279093	0	1279093	0	14	0	14	0	no	1283	1238811	2	4932	0.0015588464536243	0.0039812368472672	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-B23	Tropics	<0.5	1277880	81	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__PS1_clade;g__?;s__?	1577629.6296296294	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_B	MED-G09	AG-430-B22	AG-430-B22 sp003212795	-30	156	Southern_Pacific	50	EPI	8.67627591048671	1277880	0	1277880	0	32	0	32	0	no	1290	1226760	1	1179	0.0007751937984496	0.000961068179595	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-C03	Tropics	<0.5	807886	53	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9_marine_group;g__?;s__?	1524313.2075471696	AG-453	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	BACL11	GCA-2716345	GCA-2716345 sp902597195	-30	156	Southern_Pacific	50	EPI	7.73764322312699	807886	0	807886	0	63	0	63	0	no	782	785697	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-C05	Tropics	<0.5	1095347	63	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	1738646.0317460317	AG-453	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MED-G16	MED-G16	MED-G16 sp902523065	-30	156	Southern_Pacific	50	EPI	5.92026752058885	1095347	0	1095347	0	63	0	63	0	no	1029	1060995	2	2094	0.0019436345966958	0.0019736191028232	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-C08	Tropics	<0.5	802733	73	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1099634.2465753425	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp003213155	-30	156	Southern_Pacific	50	EPI	8.55046225158545	802733	0	802733	0	36	0	36	0	no	886	773820	2	2055	0.0022573363431151	0.0026556563541908	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-C09	Tropics	<0.5	1025736	69	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__PS1_clade;g__?;s__?	1486573.9130434783	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_B	MED-G09	MED-G09	MED-G09 sp003278145	-30	156	Southern_Pacific	50	EPI	7.68359567612421	1025736	0	1025736	0	64	0	64	0	no	1077	975933	1	1164	0.000928505106778	0.0011927048270731	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-C10	Tropics	<0.5	1199614	67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	1790468.6567164178	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	HIMB59	GCA-002718135	AG-337-I02	AG-337-I02 sp902597015	-30	156	Southern_Pacific	50	EPI	8.71953286057231	1199614	0	1199614	0	58	0	58	0	no	1278	1156677	3	5937	0.0023474178403755	0.0051328071708869	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-C15	Tropics	<0.5	725424	63	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__?;g__?;s__?	1151466.6666666667	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter_A	Pelagibacter_A sp902598595	-30	156	Southern_Pacific	50	EPI	6.45614934030879	725424	0	725424	0	39	0	39	0	no	802	699699	3	3042	0.0037406483790523	0.0043475837467253	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-C21	Tropics	<0.5	1285875	61	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	2107991.8032786883	AG-453	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G13	MED-G13 sp902626365	-30	156	Southern_Pacific	50	EPI	11.379483723997	1285875	0	1285875	0	39	0	39	0	no	1154	1238667	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-C23	Tropics	<0.5	661424	60	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1102373.3333333335	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902636165	-30	156	Southern_Pacific	50	EPI	7.51783832878424	661424	0	661424	0	50	0	50	0	no	731	635946	1	1119	0.0013679890560875	0.0017595833608513	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-D03	Tropics	<0.5	1133285	58	no SSU regions found	1953939.655172414	AG-453	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MED-G16	MED-G16	MED-G16 sp002697405	-30	156	Southern_Pacific	50	EPI	5.36865180094228	1133285	0	1133285	0	54	0	54	0	no	1106	1096239	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-D05	Tropics	<0.5	906634	74	no SSU regions found	1225181.0810810812	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902597515	-30	156	Southern_Pacific	50	EPI	8.64506017667535	906634	0	906634	0	56	0	56	0	no	1007	880887	3	3177	0.0029791459781529	0.0036065919919354	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-D07	Tropics	<0.5	854626	77	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1109903.896103896	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902597215	-30	156	Southern_Pacific	50	EPI	7.84381730487175	854626	0	854626	0	46	0	46	0	no	959	825534	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-D17	Tropics	<0.5	766212	67	no SSU regions found	1143600.0	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902597055	-30	156	Southern_Pacific	50	EPI	8.58844400514408	766212	0	766212	0	25	0	25	0	no	853	746274	3	3063	0.003516998827667	0.0041043906125632	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-D18	Tropics	<0.5	1556924	55	no SSU regions found	2830770.9090909087	AG-453	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UBA10066	GCA-002727735	GCA-002727735 sp902536695	-30	156	Southern_Pacific	50	EPI	6.64915517280088	1556924	0	1556924	0	90	0	90	0	no	1333	1496199	5	7026	0.0037509377344336	0.0046958994091026	Unknown	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-D19	Tropics	<0.5	748796	50	no SSU regions found	1497592.0	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Unknown	-30	156	Southern_Pacific	50	EPI	7.33512611754905	748796	0	748796	0	55	0	55	0	no	833	730086	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-D22	Tropics	<0.5	654589	64	no SSU regions found	1022795.3125	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	Unknown	-30	156	Southern_Pacific	50	EPI	7.77231316430782	654589	0	654589	0	52	0	52	0	no	727	634965	5	6255	0.0068775790921595	0.0098509366658004	Unknown	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	3	3
AG-453-E06	Tropics	<0.5	670763	55	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__?;g__?;s__?	1219569.0909090908	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter_A	Pelagibacter_A sp902619495	-30	156	Southern_Pacific	50	EPI	7.728227318134	670763	0	670763	0	41	0	41	0	no	749	645399	2	1950	0.0026702269692923	0.0030213867700445	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-E11	Tropics	<0.5	732657	53	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	1382371.6981132075	AG-453	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	Actinomarina sp902587025	-30	156	Southern_Pacific	50	EPI	7.60654272431193	732657	0	732657	0	41	0	41	0	no	828	708621	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-E13	Tropics	<0.5	878968	73	no SSU regions found	1204065.7534246575	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902597425	-30	156	Southern_Pacific	50	EPI	6.05473574469993	878968	0	878968	0	58	0	58	0	no	954	848739	2	2055	0.0020964360587002	0.0024212390381495	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-E14	Tropics	<0.5	1857096	71	k__Bacteria;p__Proteobacteria;c__SPOTSOCT00;o__5m83;f__?;g__?;s__?	2615628.1690140846	AG-453	Bacteria	Proteobacteria	Gammaproteobacteria	CACJXQ01	CACJXQ01	CACJXQ01	CACJXQ01 sp902597385	-30	156	Southern_Pacific	50	EPI	11.9411117834664	1857096	0	1857096	0	66	0	66	0	no	1895	1723992	2	2301	0.0010554089709762	0.0013346929684128	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-E15	Tropics	<0.5	1428279	59	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	2420811.86440678	AG-453	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	TK06	UBA7388	UBA7388 sp002470695	-30	156	Southern_Pacific	50	EPI	17.1567764969346	1428279	0	1428279	0	96	0	96	0	no	1456	1340781	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-E17	Tropics	<0.5	817889	62	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	1319175.8064516129	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	HIMB59	HIMB59	HIMB59	HIMB59 sp902521485	-30	156	Southern_Pacific	50	EPI	9.07726493854856	814595	3294	817889	0.0040274413765193	48	1	49	0.0204081632653061	no	925	788676	7	12831	0.0075675675675675	0.0162690382362338	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	2	2
AG-453-E19	Tropics	<0.5	885075	66	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1341022.7272727273	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902597555	-30	156	Southern_Pacific	50	EPI	7.06919152814743	885075	0	885075	0	57	0	57	0	no	991	855459	3	3177	0.0030272452068617	0.0037137957517543	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-453-F05	Tropics	<0.5	869618	73	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1191257.5342465753	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902596515	-30	156	Southern_Pacific	50	EPI	8.76073814653886	869618	0	869618	0	45	0	45	0	no	923	835677	1	1119	0.0010834236186348	0.0013390341004957	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-F11	Tropics	<0.5	990816	64	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	1548150.0	AG-453	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G11	MED-G11 sp902594485	-30	156	Southern_Pacific	50	EPI	9.29471257931766	990816	0	990816	0	42	0	42	0	no	959	959208	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-453-F21	Tropics	0.5	1017866	60	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	1696443.3333333335	AG-453	Bacteria	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp003278845	-30	156	Southern_Pacific	50	EPI	8.84622998145976	1017866	0	1017866	0	77	0	77	0	no	1224	929664	6	7893	0.0049019607843137	0.0084901641883519	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	2	2
AG-453-F22	Tropics	<0.5	1722212	64	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?	2690956.25	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	MED-G52	MED-G52 sp001627375	-30	156	Southern_Pacific	50	EPI	14.5597563332554	1722212	0	1722212	0	104	0	104	0	no	1755	1606650	2	2175	0.0011396011396011	0.001353748482868	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-453-G03	Tropics	<0.5	765153	56	no SSU regions found	1366344.6428571427	AG-453	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902572945	-30	156	Southern_Pacific	50	EPI	8.61330449873419	765153	0	765153	0	62	0	62	0	no	856	739218	3	3186	0.0035046728971962	0.0043099599847406	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
